Date,DAOpen,CLOpen,CLHigh,CLLow,CLClose,CLAdjClose,CLVolume,DATmrwHigh
6/25/2021,45.36000061,73.31999969,74.18000031,72.84999847,74.05000305,74.05000305,364721,45.79000092
6/28/2021,45.56999969,73.98999786,74.44999695,72.62000275,72.91000366,72.91000366,354701,45.61000061
6/29/2021,44.91999817,72.77999878,73.80999756,71.97000122,72.98000336,72.98000336,321448,45.63999939
6/30/2021,44.09999847,73.47000122,74.13999939,72.81999969,73.47000122,73.47000122,383626,44.97999954
7/1/2021,43,73.5,76.22000122,73.38999939,75.23000336,75.23000336,615678,44.09999847
7/2/2021,42.83000183,75.01999664,75.62000275,74.41000366,75.16000366,75.16000366,377531,43.47999954
7/6/2021,43.5,75.34999847,76.98000336,72.94000244,73.37000275,73.37000275,714044,43.59000015
7/7/2021,44.09000015,73.84999847,74.86000061,71.06999969,72.19999695,72.19999695,607971,44.41999817
7/8/2021,44.31000137,72.16999817,73.26000214,70.76000214,72.94000244,72.94000244,529690,44.29999924
7/9/2021,42.95000076,73.26000214,74.76000214,72.72000122,74.55999756,74.55999756,422154,44.54000092
7/12/2021,41.72000122,74.73999786,74.93000031,73.16000366,74.09999847,74.09999847,397931,43.47000122
7/13/2021,42.47000122,74.18000031,75.51999664,73.68000031,75.25,75.25,444078,42.79999924
7/14/2021,42.36999893,75.16999817,75.44000244,72.20999908,73.12999725,73.12999725,528360,43.20000076
7/15/2021,42.29999924,72.95999908,72.95999908,71.40000153,71.65000153,71.65000153,368679,43.38000107
7/16/2021,41.52999878,71.48000336,72.30000305,70.41000366,71.80999756,71.80999756,133926,42.54999924
7/19/2021,41.18999863,71.48999786,71.66999817,65.62999725,66.41999817,66.41999817,82565,42.20000076
7/20/2021,41.83000183,66.59999847,67.65000153,65.20999908,67.41999817,67.41999817,561629,42.27000046
7/21/2021,38.27000046,66.44999695,70.51000214,66.44000244,70.30000305,70.30000305,503030,42.04999924
7/22/2021,38.63000107,70.22000122,72.02999878,69.86000061,71.91000366,71.91000366,435181,39
7/23/2021,41.00999832,71.70999908,72.20999908,71.38999939,72.06999969,72.06999969,274778,40.81999969
7/26/2021,41.34000015,72.18000031,72.43000031,70.55999756,71.91000366,71.91000366,395743,42.20000076
7/27/2021,41.31999969,72.22000122,72.33000183,71.08000183,71.65000153,71.65000153,333123,41.56000137
7/28/2021,40.34000015,71.90000153,72.59999847,71.69999695,72.38999939,72.38999939,318911,41.63000107
7/29/2021,41.36000061,72.40000153,73.68000031,72.26000214,73.62000275,73.62000275,294462,41.70000076
7/30/2021,41.36999893,73.41000366,74.23000336,72.93000031,73.94999695,73.94999695,303700,41.49000168
8/2/2021,41.43999863,73.91000366,73.94999695,70.55000305,71.26000214,71.26000214,448200,41.65000153
8/3/2021,40.65000153,71.51999664,71.95999908,69.19000244,70.55999756,70.55999756,509938,41.63000107
8/4/2021,40.04000092,70.31999969,70.80999756,67.84999847,68.15000153,68.15000153,582924,41.06000137
8/5/2021,39.5,68.05999756,69.34999847,67.61000061,69.08999634,69.08999634,416331,40.97000122
8/6/2021,39.15000153,69.13999939,70.18000031,67.80000305,68.27999878,68.27999878,537136,39.84999847
8/9/2021,38.49000168,67.87999725,67.90000153,65.15000153,66.48000336,66.48000336,598381,39.47999954
8/10/2021,40.54000092,66.84999847,68.90000153,66.55999756,68.29000092,68.29000092,452126,40.15999985
8/11/2021,40.02000046,68.51000214,69.44999695,66.66999817,69.25,69.25,513292,40.68000031
8/12/2021,39.34999847,69.36000061,69.62000275,68.45999908,69.08999634,69.08999634,352465,40.02000046
8/13/2021,40,68.91000366,69.22000122,67.76999664,68.44000244,68.44000244,272033,41.02999878
8/16/2021,41,68.12999725,68.13999939,65.73000336,67.29000092,67.29000092,334844,41.29999924
8/17/2021,40.31000137,67.43000031,67.72000122,66.33000183,66.58999634,66.58999634,235303,41.13000107
8/18/2021,39.45000076,66.58000183,67.48000336,64.33999634,65.45999908,65.45999908,121197,40.56999969
8/19/2021,39.25,64.58000183,64.76000214,62.63000107,63.68999863,63.68999863,88237,40.02000046
8/20/2021,38.68999863,64.05000305,64.09999847,62.11000061,62.31999969,62.31999969,365009,39.45999908
8/23/2021,38.43000031,61.95999908,66,61.74000168,65.63999939,65.63999939,397290,39.47000122
8/24/2021,37.99000168,65.54000092,67.80000305,65.41000366,67.54000092,67.54000092,335888,38.52999878
8/25/2021,38.79000092,67.62999725,68.54000092,66.91999817,68.36000061,68.36000061,353742,38.25
8/26/2021,39.86000061,68,68.30999756,67.01999664,67.41999817,67.41999817,344286,39.33000183
8/27/2021,40.59000015,67.75,69.05000305,67.51999664,68.73999786,68.73999786,326056,40.86999893
8/30/2021,41.11000061,69.30000305,69.63999939,67.66999817,69.20999908,69.20999908,360797,41.43999863
8/31/2021,40.84999847,69.18000031,69.33999634,68.16000366,68.5,68.5,325853,41.47999954
9/1/2021,41.75,68.55000305,69.23999786,67.12000275,68.58999634,68.58999634,399497,41.75
9/2/2021,39.72999954,68.29000092,70.61000061,67.83999634,69.98999786,69.98999786,403314,41.79999924
9/3/2021,40.56999969,69.76000214,70.52999878,69.05000305,69.29000092,69.29000092,313086,40.59000015
9/7/2021,40.45000076,69.11000061,69.48000336,67.63999939,68.34999847,68.34999847,481704,40.58000183
9/8/2021,40.79999924,68.37000275,69.75,68.30999756,69.30000305,69.30000305,389325,41.06000137
9/9/2021,40.18000031,69.36000061,69.88999939,67.55999756,68.13999939,68.13999939,556451,41.18999863
9/10/2021,40.40000153,67.97000122,69.95999908,67.68000031,69.72000122,69.72000122,411079,40.52000046
9/13/2021,39.61999893,69.73999786,70.97000122,69.51000214,70.44999695,70.44999695,390939,40.91999817
9/14/2021,41.04999924,70.63999939,71.22000122,69.98000336,70.45999908,70.45999908,414231,41.77000046
9/15/2021,39.70000076,70.76000214,73.13999939,70.65000153,72.61000061,72.61000061,418665,41.13000107
9/16/2021,39.84000015,72.65000153,72.98999786,71.52999878,72.61000061,72.61000061,298412,40.18000031
9/17/2021,39.25,72.62000275,72.72000122,71.20999908,71.97000122,71.97000122,119933,40.18000031
9/20/2021,39.86999893,71.91999817,72.08000183,69.86000061,70.29000092,70.29000092,75837,39.70000076
9/21/2021,40.54999924,70.58999634,71.62999725,69.66999817,70.55999756,70.55999756,393403,40.66999817
9/22/2021,40.54999924,70.84999847,72.30000305,70.63999939,72.23000336,72.23000336,381061,40.99000168
9/23/2021,41.04999924,71.97000122,73.5,71.61000061,73.30000305,73.30000305,403405,40.84000015
9/24/2021,40.68000031,73.23999786,74.26999664,72.80999756,73.98000336,73.98000336,350382,41.74000168
9/27/2021,41.90000153,74.19000244,75.75,74.16000366,75.44999695,75.44999695,417829,41.95000076
9/28/2021,42.84000015,75.43000031,76.66999817,74.23999786,75.29000092,75.29000092,476143,42.77000046
9/29/2021,43.90000153,74.37999725,75.79000092,73.73999786,74.83000183,74.83000183,424193,43.74000168
9/30/2021,43.65999985,74.77999878,76.06999969,73.13999939,75.02999878,75.02999878,583189,45.06000137
10/1/2021,43.68999863,75.12000275,75.98999786,74.23000336,75.87999725,75.87999725,388996,44.20999908
10/4/2021,43.06000137,75.90000153,78.37999725,75.31999969,77.62000275,77.62000275,458006,43.99000168
10/5/2021,43.95000076,77.58000183,79.48000336,77.47000122,78.93000031,78.93000031,449617,43.08000183
10/6/2021,45.79000092,79.04000092,79.77999878,76.83000183,77.43000031,77.43000031,459055,45.65000153
10/7/2021,44.99000168,77,78.88999939,74.95999908,78.30000305,78.30000305,545008,46
10/8/2021,43.70999908,78.86000061,80.11000061,78.62999725,79.34999847,79.34999847,662010,45.56000137
10/11/2021,44.52000046,79.58999634,82.18000031,79.55000305,80.51999664,80.51999664,653756,44.13999939
10/12/2021,43.79000092,80.5,81.62000275,79.47000122,80.63999939,80.63999939,598181,44.58000183
10/13/2021,42.99000168,80.58000183,81.04000092,79.41999817,80.44000244,80.44000244,487220,43.79999924
10/14/2021,43.04000092,80.58999634,81.68000031,80.37999725,81.30999756,81.30999756,399813,43.93999863
10/15/2021,42.74000168,81.48000336,82.66000366,81.38999939,82.27999878,82.27999878,277953,43.81000137
10/18/2021,41.18000031,82.59999847,83.87000275,81.83999634,82.44000244,82.44000244,134098,42.74000168
10/19/2021,41.88999939,82.37000275,83.73999786,81.80000305,82.95999908,82.95999908,82607,41.49000168
10/20/2021,40.66999817,83.33999634,84.25,81.30000305,83.87000275,83.87000275,530693,42.27000046
10/21/2021,41.02999878,83.58000183,83.95999908,80.79000092,82.5,82.5,567503,41.40999985
10/22/2021,40.15000153,82.61000061,84.22000122,81.76000214,83.76000214,83.76000214,465355,41.06999969
10/25/2021,40.5,83.98000336,85.41000366,83.38999939,83.76000214,83.76000214,568725,41.06999969
10/26/2021,40.00999832,83.72000122,84.87999725,82.97000122,84.65000153,84.65000153,467716,40.75
10/27/2021,39.79999924,84.38999939,84.51000214,82.01000214,82.66000366,82.66000366,529952,40.38999939
10/28/2021,39.90999985,82.25,83.20999908,80.58000183,82.80999756,82.80999756,491585,39.90999985
10/29/2021,39.84000015,83.08999634,83.73999786,81.41000366,83.56999969,83.56999969,507309,40.29000092
11/1/2021,39.13999939,83.36000061,84.87999725,82.73999786,84.05000305,84.05000305,412309,39.93000031
11/2/2021,39.06000137,83.87000275,84.41000366,82.91999817,83.91000366,83.91000366,429608,39.36999893
11/3/2021,39.15000153,83.06999969,83.08000183,79.69000244,80.86000061,80.86000061,546577,39.5
11/4/2021,40.24000168,80.18000031,83.41999817,78.25,78.80999756,78.80999756,701119,40.45000076
11/5/2021,40.29000092,79.37000275,81.80000305,78.95999908,81.26999664,81.26999664,531054,40.5
11/8/2021,41.45999908,81.12999725,82.66999817,81.05000305,81.93000031,81.93000031,393953,41.34999847
11/9/2021,43.54000092,82.16000366,84.62999725,81.77999878,84.15000153,84.15000153,504832,41.49000168
11/10/2021,45,84.52999878,84.97000122,80.80999756,81.33999634,81.33999634,555215,44.41999817
11/11/2021,44.43000031,81.41000366,82.33000183,80.19999695,81.58999634,81.58999634,475436,45.52000046
11/12/2021,43.79999924,81.20999908,81.62000275,79.77999878,80.79000092,80.79000092,390304,44.56999969
11/15/2021,43.77999878,80.66000366,81.19999695,79.30000305,80.87999725,80.87999725,343484,44.47000122
11/16/2021,43.5,80.93000031,81.80999756,80.02999878,80.76000214,80.76000214,325668,44.24000168
11/17/2021,42.63999939,80.54000092,80.69000244,77.69000244,78.36000061,78.36000061,174471,43.52999878
11/18/2021,42.09999847,78.33999634,79.36000061,77.08000183,79.01000214,79.01000214,83984,42.93999863
11/19/2021,40.97999954,78.76000214,79.91999817,75.37000275,76.09999847,76.09999847,623448,42.18999863
11/22/2021,40.75,75.75,77.16000366,74.76000214,76.75,76.75,465768,41.25
11/23/2021,39.77000046,76.45999908,78.86000061,75.30000305,78.5,78.5,506987,40.77000046
11/24/2021,39.88000107,78.48000336,79.23000336,77.98000336,78.38999939,78.38999939,328848,39.93000031
11/26/2021,40.34000015,78.33999634,78.65000153,67.40000153,68.15000153,68.15000153,844630,40.18999863
11/29/2021,39.18000031,69.23000336,72.93000031,68.86000061,69.94999695,69.94999695,675090,40.58000183
11/30/2021,36.75,70.04000092,71.22000122,64.43000031,66.18000031,66.18000031,722475,40.06999969
12/1/2021,37.02000046,67.01000214,69.48999786,64.83999634,65.56999969,65.56999969,602447,36.95000076
12/2/2021,35.72999954,65.62999725,67.48999786,62.43000031,66.5,66.5,668293,37.34999847
12/3/2021,36.86999893,67.5,69.22000122,65.59999847,66.26000214,66.26000214,449974,36.29000092
12/6/2021,34.40999985,67.01999664,70.15000153,66.72000122,69.48999786,69.48999786,401060,37.34000015
12/7/2021,36.47999954,69.72000122,73.02999878,69.51999664,72.05000305,72.05000305,496528,36.66999817
12/8/2021,37.25,71.86000061,73,70.91000366,72.36000061,72.36000061,464846,37.68000031
12/9/2021,38.59999847,72.51999664,73.33999634,70.38999939,70.94000244,70.94000244,393205,39.33000183
12/10/2021,38.5,70.68000031,72.33000183,70.31999969,71.66999817,71.66999817,397883,39.13000107
12/13/2021,38.22000122,72.04000092,73,70.70999908,71.29000092,71.29000092,406604,39.88999939
12/14/2021,38.41999817,71.12000275,72.02999878,69.51000214,70.73000336,70.73000336,359454,38.84999847
12/15/2021,37.36000061,70.34999847,71.66000366,69.38999939,70.87000275,70.87000275,294337,38.45999908
12/16/2021,36.54999924,71.48000336,72.98999786,71.02999878,72.37999725,72.37999725,142541,37.61999893
12/17/2021,36.52999878,71.91999817,72.26000214,69.88999939,70.86000061,70.86000061,78125,37.52999878
12/20/2021,37.59000015,70.06999969,70.06999969,66.04000092,68.23000336,68.23000336,492217,36.79999924
12/21/2021,36.04000092,69.20999908,71.55000305,68.55999756,71.12000275,71.12000275,358779,37.68999863
12/22/2021,35.54999924,71.26999664,73.16000366,70.80000305,72.76000214,72.76000214,306709,37.24000168
12/23/2021,36.83000183,73.02999878,73.94999695,72.26999664,73.79000092,73.79000092,270223,37.25
12/27/2021,38.49000168,73.37999725,76.08999634,72.56999969,75.56999969,75.56999969,268490,38.81999969
12/28/2021,39.72000122,75.97000122,76.91999817,75.52999878,75.98000336,75.98000336,249728,39.47000122
12/29/2021,38.25999832,76.04000092,77.37000275,75.36000061,76.55999756,76.55999756,283557,39.88999939
12/30/2021,38.77999878,76.58000183,77.44000244,75.77999878,76.98999786,76.98999786,231163,39.18000031
12/31/2021,39.33000183,76.66000366,77.08000183,74.94999695,75.20999908,75.20999908,237118,39.83000183
1/3/2022,39.06000137,75.69000244,76.45999908,74.26999664,76.08000183,76.08000183,317628,39.49000168
1/4/2022,39.04999924,76.01999664,77.63999939,75.69999695,76.98999786,76.98999786,372848,39.74000168
1/5/2022,39.79000092,77.18000031,78.58000183,76.51000214,77.84999847,77.84999847,397898,39.45999908
1/6/2022,40.97000122,77.23999786,80.23999786,76.73000336,79.45999908,79.45999908,476665,41.02999878
1/7/2022,40.97999954,79.62000275,80.47000122,78.51999664,78.90000153,78.90000153,414434,41.27999878
1/10/2022,40.81999969,78.87999725,79.44999695,77.83000183,78.23000336,78.23000336,389956,41.27999878
1/11/2022,40.72000122,78.41999817,81.58999634,78.36000061,81.22000122,81.22000122,481815,41.11000061
1/12/2022,41.59000015,81.37999725,83.09999847,81.16999817,82.63999939,82.63999939,420619,41.97000122
1/13/2022,40.58000183,82.81999969,82.94000244,81.38999939,82.12000275,82.12000275,364769,41.79999924
1/14/2022,41.25,81.73000336,84.44999695,81.58000183,83.81999969,83.81999969,364442,41.52999878
1/18/2022,41.08000183,84.31999969,86.62999725,83.5,85.43000031,85.43000031,163643,41.59000015
1/19/2022,40.79000092,86.61000061,87.91000366,85.76999664,86.95999908,86.95999908,113153,42.54000092
1/20/2022,39.90000153,86.23000336,87.81999969,86,86.90000153,86.90000153,532202,40.86000061
1/21/2022,39.5,84.56999969,85.55999756,82.77999878,85.13999939,85.13999939,509103,40.43999863
1/24/2022,39.04999924,84.91000366,86.08999634,81.90000153,83.30999756,83.30999756,511695,39.79999924
1/25/2022,38.83000183,84.15000153,85.70999908,82.98999786,85.59999847,85.59999847,507219,40.15999985
1/26/2022,36.95000076,85.26000214,87.94999695,85.01000214,87.34999847,87.34999847,459642,38.83000183
1/27/2022,37.5,87.15000153,88.54000092,86.19999695,86.61000061,86.61000061,427804,37.93000031
1/28/2022,39.31000137,87.5,88.83999634,86.44000244,86.81999969,86.81999969,436172,38.86999893
1/31/2022,39.24000168,87.44999695,88.38999939,86.33999634,88.15000153,88.15000153,359080,39.95999908
2/1/2022,38.11000061,88.15000153,88.87000275,86.55000305,88.19999695,88.19999695,376841,40.02999878
2/2/2022,37.81999969,88.34999847,89.72000122,87.09999847,88.26000214,88.26000214,456863,38.38999939
2/3/2022,39.79999924,87.98000336,90.44999695,86.75,90.26999664,90.26999664,465771,39.72000122
2/4/2022,40.13000107,90.19000244,93.16999817,90.06999969,92.30999756,92.30999756,410926,40.56999969
2/7/2022,40,91.81999969,92.73000336,90.73000336,91.31999969,91.31999969,497754,40.95999908
2/8/2022,39.59000015,91.63999939,91.68000031,88.51000214,89.36000061,89.36000061,467386,40.59999847
2/9/2022,40.47000122,89.86000061,90.58000183,88.41000366,89.66000366,89.66000366,445618,40.09000015
2/10/2022,41.36000061,90.01000214,91.73999786,89.02999878,89.87999725,89.87999725,492091,41.29000092
2/11/2022,42.91999817,90,94.66000366,89.19000244,93.09999847,93.09999847,554423,42.72000122
2/14/2022,43.43000031,93.91000366,95.81999969,92.08999634,95.45999908,95.45999908,467071,44.50999832
2/15/2022,43.90000153,94.83000183,95.16999817,90.66000366,92.06999969,92.06999969,442641,44.72999954
2/16/2022,42.38000107,92.20999908,95.01000214,90,93.66000366,93.66000366,401453,44.79999924
2/17/2022,43.45999908,90.90000153,93.36000061,90.62000275,91.76000214,91.76000214,212552,43.25
2/18/2022,44.09999847,91.62999725,92.66000366,89.02999878,91.06999969,91.06999969,150382,44.75
2/22/2022,43.77000046,91.75,96,90.34999847,92.34999847,92.34999847,789041,45.13999939
2/23/2022,43.09999847,91.73999786,93.90000153,90.63999939,92.09999847,92.09999847,440574,44.13000107
2/24/2022,41.68999863,92.51999664,100.5400009,91.44999695,92.80999756,92.80999756,872244,43.68000031
2/25/2022,42.29999924,93.31999969,95.63999939,90.05999756,91.58999634,91.58999634,523793,42.84000015
2/28/2022,37.59999847,94.98999786,99.09999847,94.43000031,95.72000122,95.72000122,490796,42.38999939
3/1/2022,40.75999832,96.08999634,106.7799988,95.31999969,103.4100037,103.4100037,698814,40.49000168
3/2/2022,40.33000183,107.1200027,112.5100021,105.1800003,110.5999985,110.5999985,651853,42
3/3/2022,39.5,111.3300018,116.5699997,106.4300003,107.6699982,107.6699982,592031,40.36000061
3/4/2022,38.29999924,107.9599991,116.0199966,107.25,115.6800003,115.6800003,493875,39.59000015
3/7/2022,38.49000168,121.3300018,130.5,115.5400009,119.4000015,119.4000015,576022,38.77999878
3/8/2022,35.50999832,120.6699982,129.4400024,117.0699997,123.6999969,123.6999969,583106,38.74000168
3/9/2022,34,124.6600037,126.8399963,103.6299973,108.6999969,108.6999969,594773,35.86999893
3/10/2022,30.71999931,110.4100037,114.8799973,105.5299988,106.0199966,106.0199966,437924,34.20000076
3/11/2022,32.93000031,105.9899979,110.2900009,104.4800034,109.3300018,109.3300018,368194,32.74000168
3/14/2022,32.11999893,109.4199982,109.7200012,99.76000214,103.0100021,103.0100021,344184,33.77999878
3/15/2022,33.31000137,102.2799988,102.5800018,93.52999878,96.44000244,96.44000244,401690,33.40999985
3/16/2022,32,95.23000336,99.22000122,94.06999969,95.04000092,95.04000092,293947,33.40000153
3/17/2022,34.74000168,95.33999634,104.2399979,94.84999847,102.9800034,102.9800034,210763,33.20000076
3/18/2022,35.50999832,103.6200027,106.2799988,102.3000031,104.6999969,104.6999969,74247,35.47000122
3/21/2022,35.70999908,105.1299973,112.6900024,104.0800018,112.1200027,112.1200027,77217,36.95000076
3/22/2022,36.79000092,112.9000015,115.0100021,109.3000031,111.7600021,111.7600021,318629,37.15000153
3/23/2022,37.13000107,108.8499985,115.4000015,108.3799973,114.9300003,114.9300003,289182,37.91999817
3/24/2022,36.45000076,114.4700012,116.6399994,110.6100006,112.3399963,112.3399963,307238,37.22999954
3/25/2022,36.72000122,111.75,114.1200027,108.6800003,113.9000015,113.9000015,320304,37.24000168
3/28/2022,36.38999939,112.9199982,112.9300003,102.8300018,105.9599991,105.9599991,372251,36.79000092
3/29/2022,37.29000092,103.4700012,107.8399963,98.44000244,104.2399979,104.2399979,387200,37.27000046
3/30/2022,38.41999817,105.2399979,108.75,104.5500031,107.8199997,107.8199997,284544,38.24000168
3/31/2022,39.65000153,107.4499969,107.8000031,99.66000366,100.2799988,100.2799988,450845,38.61000061
4/1/2022,39.09999847,101.2300034,101.75,97.77999878,99.26999664,99.26999664,324777,40.25999832
4/4/2022,39.40000153,98.94999695,103.9400024,98.05000305,103.2799988,103.2799988,288131,39.52999878
4/5/2022,39.66999817,103.6600037,105.5899963,99.87999725,101.9599991,101.9599991,280283,40.09999847
4/6/2022,39.22000122,101.2399979,104.0199966,95.73000336,96.23000336,96.23000336,366036,39.90000153
4/7/2022,39.50999832,97.16000366,98.81999969,93.80999756,96.02999878,96.02999878,367318,39.61999893
4/8/2022,38.00999832,97.16999817,98.76000214,95.29000092,98.26000214,98.26000214,310082,39.86999893
4/11/2022,37.36999893,98.40000153,98.51999664,92.93000031,94.29000092,94.29000092,315873,38.06000137
4/12/2022,36.97999954,95.16999817,101.3499985,94.83999634,100.5999985,100.5999985,329037,37.5
4/13/2022,36.70000076,100.9100037,104.4700012,99.87000275,104.25,104.25,312502,37.34000015
4/14/2022,38.36000061,104.1999969,107.6399994,102.1200027,106.9499969,106.9499969,244952,38.56000137
4/18/2022,40.20999908,107.0299988,109.8099976,106,108.2099991,108.2099991,68489,38.95000076
4/19/2022,41.97000122,107.75,108.9199982,102.0999985,102.5599976,102.5599976,71792,41.09999847
4/20/2022,42.08000183,103.0500031,104.1600037,100.6999969,102.75,102.75,299028,42.86999893
4/21/2022,42.81000137,102.5,105.4199982,102.0100021,103.7900009,103.7900009,280321,43.06999969
4/22/2022,43.27999878,104.0699997,104.2200012,101.0599976,102.0699997,102.0699997,246116,43.77000046
4/25/2022,44.81000137,101.3799973,101.5500031,95.27999878,98.54000092,98.54000092,328153,44.24000168
4/26/2022,45.00999832,98.63999939,102.7799988,97.05999756,101.6999969,101.6999969,351850,46.27000046
4/27/2022,43.40000153,101.7600021,102.9899979,99.80000305,102.0199966,102.0199966,278781,45.34999847
4/28/2022,42.83000183,102.1100006,105.6800003,100.1299973,105.3600006,105.3600006,312064,43.54999924
4/29/2022,42.18000031,105.1699982,107.9899979,103.7799988,104.6900024,104.6900024,294386,43.04999924
5/2/2022,43.50999832,104,105.9400024,100.2799988,105.1699982,105.1699982,261878,43.43999863
5/3/2022,44.16999817,105.0800018,105.8000031,102.0999985,102.4100037,102.4100037,239266,44.41999817
5/4/2022,42.95000076,103.5,108.6100006,102.9499969,107.8099976,107.8099976,272909,44.75
5/5/2022,42.63999939,107.5800018,111.3700027,106.4499969,108.2600021,108.2600021,286916,43.40000153
5/6/2022,42.75999832,108.6999969,111.1800003,107.2399979,109.7699966,109.7699966,294278,43.68999863
5/9/2022,43.15000153,110.4300003,110.4899979,102.1299973,103.0899963,103.0899963,368183,43.97000122
5/10/2022,41.97000122,102.6500015,104.1600037,98.86000061,99.76000214,99.76000214,389750,43.74000168
5/11/2022,40.29000092,99,106.4400024,98.19999695,105.7099991,105.7099991,382701,41.97000122
5/12/2022,38.86000061,105.6299973,107.3700027,102.6600037,106.1299973,106.1299973,323547,40.45000076
5/13/2022,38.66999817,106.6500015,110.6399994,106.2900009,110.4899979,110.4899979,240989,39.33000183
5/16/2022,37.31000137,110.9800034,114.9000015,108.1100006,114.1999969,114.1999969,289127,39.91999817
5/17/2022,37.49000168,113.8700027,115.5599976,111.75,112.4000015,112.4000015,252630,37.75999832
5/18/2022,38.31999969,113.6600037,115.4199982,108.4599991,109.5899963,109.5899963,103669,38.45000076
5/19/2022,39.84999847,109.0899963,112.6200027,105.1299973,112.2099991,112.2099991,68511,39
5/20/2022,40.31000137,111.4499969,114.0400009,110.8499985,113.2300034,113.2300034,229930,40.81999969
5/23/2022,38.75,110.5599976,111.9599991,109.1500015,110.2900009,110.2900009,215623,40.83000183
5/24/2022,39.90000153,110.4100037,111.4300003,108.6100006,109.7699966,109.7699966,224794,39.91999817
5/25/2022,39.38000107,110.3899994,111.6800003,109.2300034,110.3300018,110.3300018,191370,40.04999924
5/26/2022,38.81999969,110.6900024,114.8300018,110.2699966,114.0899963,114.0899963,234752,39.99000168
5/27/2022,37.08000183,114.1999969,115.3000031,112.8499985,115.0699997,115.0699997,217281,38.95000076
5/31/2022,39.13000107,114.9599991,119.9800034,114.1500015,114.6699982,114.6699982,440796,38.68999863
6/1/2022,41,115.4000015,117.8700027,114.5800018,115.2600021,115.2600021,290530,41.24000168
6/2/2022,40.70999908,114.8000031,117.7699966,111.1999969,116.8700027,116.8700027,327600,42.22999954
6/3/2022,42.13000107,117.5500031,120.4599991,115.2300034,118.8700027,118.8700027,240831,42.45000076
6/6/2022,39.40000153,120.8199997,120.9899979,117.6299973,118.5,118.5,246825,42.29999924
6/7/2022,39.20000076,119.0999985,120.3600006,117.1399994,119.4100037,119.4100037,341694,40.29000092
6/8/2022,39,119.7900009,123.1800003,119.3000031,122.1100006,122.1100006,340591,39.41999817
6/9/2022,38.36999893,122.4300003,122.7200012,120.7900009,121.5100021,121.5100021,293295,39.29000092
6/10/2022,38.84000015,121.4599991,122.75,118.3300018,120.6699982,120.6699982,352906,39.79000092
6/13/2022,38.09999847,120.1900024,122.25,117.4700012,120.9300003,120.9300003,372403,39.52999878
6/14/2022,36,121.0899963,123.6800003,116.6200027,118.9300003,118.9300003,366320,38.20999908
6/15/2022,34,119.0699997,119.6100006,114.5999985,115.3099976,115.3099976,301750,37.09999847
6/16/2022,32.59999847,115.9800034,118.0800018,112.3099976,117.5899963,117.5899963,162543,34.09999847
6/17/2022,32.02000046,117.0800018,118.9700012,108.25,109.5599976,109.5599976,103149,32.77000046
6/21/2022,30.67000008,110.5800018,112.4700012,108.7200012,110.6500015,110.6500015,427262,32.74000168
6/22/2022,29.71999931,109.5400009,109.7600021,101.5299988,106.1900024,106.1900024,432724,30.87999916
6/23/2022,30.79999924,104.4199982,107.0500031,102.3199997,104.2699966,104.2699966,346362,30.47999954
6/24/2022,29.92000008,103.9899979,108.5800018,103.6399994,107.6200027,107.6200027,321591,30.95999908
6/27/2022,29.88999939,107.2200012,110.5400009,105.5999985,109.5699997,109.5699997,282914,30.48999977
6/28/2022,29.52000046,110.1800003,112.2200012,109.6200027,111.7600021,111.7600021,306748,30.12000084
6/29/2022,31.32999992,111.8600006,114.0500031,109.2200012,109.7799988,109.7799988,322060,31.29000092
6/30/2022,31,109.6999969,110.4499969,105.0999985,105.7600021,105.7600021,362890,31.39999962
7/1/2022,29.96999931,106.0100021,109.3399963,104.5599976,108.4300003,108.4300003,305338,32.24000168
7/5/2022,28.92000008,108.8000031,111.4499969,97.43000031,99.5,99.5,594215,30.01000023
7/6/2022,29.22999954,100.3600006,102.1399994,95.09999847,98.52999878,98.52999878,444106,29.21999931
7/7/2022,28.62000084,98.22000122,104.4800034,96.56999969,102.7300034,102.7300034,379861,29.72999954
7/8/2022,29.55999947,102.2200012,105.2399979,101.5100021,104.7900009,104.7900009,327461,29.82999992
7/11/2022,29.87999916,104.7900009,105.0500031,100.8899994,104.0899963,104.0899963,348566,30.20000076
7/12/2022,29.93000031,103.4599991,103.4899979,95.34999847,95.83999634,95.83999634,398552,30.20000076
7/13/2022,29.56999969,95.88999939,97.95999908,93.66999817,96.30000305,96.30000305,347193,30.43000031
7/14/2022,29.40999985,96.56999969,97,90.55999756,95.77999878,95.77999878,387528,30.01000023
7/15/2022,28.95000076,96.38999939,99.02999878,94.56999969,97.58999634,97.58999634,240766,31.54000092
7/18/2022,29.30999947,97.26999664,102.8000031,95.84999847,102.5999985,102.5999985,84669,29.75
7/19/2022,30.14999962,102,104.4599991,99.84999847,104.2200012,104.2200012,63149,30.39999962
7/20/2022,31.20000076,103.5999985,104.3899994,101.5100021,102.2600021,102.2600021,315620,30.44000053
7/21/2022,31.80999947,99.91000366,99.98999786,94.58999634,96.34999847,96.34999847,318911,31.98999977
7/22/2022,32.56999969,96.51000214,97.94999695,94.23000336,94.69999695,94.69999695,307568,32.72999954
7/25/2022,31.87999916,95.09999847,96.94000244,93.01000214,96.69999695,96.69999695,278998,33.08000183
7/26/2022,32.29999924,96.33000183,99,94.76000214,94.98000336,94.98000336,310043,32.15000153
